order_id,order_date,customer_id,product_id,quantity,unit_price,order_value,invoice_id,invoice_date
2456,2025-06-08,25,28,15,106.07,1591.05,2456,2025-06-11
2457,2025-10-23,95,12,5,36.12,180.6,2457,2025-10-29
2458,2025-05-27,45,29,7,20.7,144.9,2458,2025-05-29
2459,2025-11-29,60,25,16,42.79,684.64,2459,2025-12-07
2460,2025-08-26,41,17,8,100.37,802.96,2460,2025-09-04
2461,2025-06-09,23,49,19,25.15,477.85,2461,2025-06-14
2462,2025-01-03,73,9,8,42.88,343.04,2462,2025-01-05
2463,2025-08-06,48,49,11,25.15,276.65,2463,2025-08-14
2464,2025-03-20,68,12,16,36.12,577.92,2464,2025-03-26
2465,2025-08-13,78,42,11,45.18,496.98,2465,2025-08-22
2466,2025-06-05,47,1,5,23.14,115.7,2466,2025-06-09
2467,2025-10-17,61,8,19,95.56,1815.64,2467,2025-10-18
2468,2025-11-18,65,21,19,100.74,1914.06,2468,2025-11-23
2469,2025-10-27,71,39,13,56.36,732.68,2469,2025-10-28
2470,2025-02-04,66,1,8,23.14,185.12,2470,2025-02-10
2471,2025-03-09,49,42,20,45.18,903.6,2471,2025-03-11
2472,2025-10-17,12,12,10,36.12,361.2,2472,2025-10-26
2473,2025-09-10,80,18,12,38.66,463.92,2473,2025-09-19
2474,2025-11-04,58,20,16,73.93,1182.88,2474,2025-11-07
2475,2025-05-15,85,28,4,106.07,424.28,2475,2025-05-24
2476,2025-02-27,57,40,17,117.18,1992.06,2476,2025-03-02
2477,2025-11-30,15,13,13,112.97,1468.61,2477,2025-12-04
2478,2025-10-17,33,32,18,42.21,759.78,2478,2025-10-23
2479,2025-07-23,54,22,3,109.61,328.83,2479,2025-07-27
2480,2025-10-14,71,48,1,70.27,70.27,2480,2025-10-16
2481,2025-06-01,25,6,11,44.93,494.23,2481,2025-06-07
2482,2025-05-04,17,18,16,38.66,618.56,2482,2025-05-11
2483,2025-10-21,31,23,16,51.8,828.8,2483,2025-10-24
2484,2025-03-14,95,23,14,51.8,725.2,2484,2025-03-19
2485,2025-04-27,54,40,2,117.18,234.36,2485,2025-05-01
2486,2025-01-06,76,33,11,31.99,351.89,2486,2025-01-14
2487,2025-06-05,30,30,10,71.07,710.7,2487,2025-06-07
2488,2025-08-25,42,22,6,109.61,657.66,2488,2025-09-03
2489,2025-05-31,8,49,10,25.15,251.5,2489,2025-06-03
2490,2025-09-14,67,43,7,69.72,488.04,2490,2025-09-19
2491,2025-01-01,55,40,20,117.18,2343.6,2491,2025-01-10
2492,2025-02-21,17,18,10,38.66,386.6,2492,2025-02-27
2493,2025-09-30,100,14,7,100.81,705.67,2493,2025-10-01
2494,2025-04-01,4,36,9,52.32,470.88,2494,2025-04-05
2495,2025-12-04,45,32,11,42.21,464.31,2495,2025-12-08
2496,2025-05-31,74,10,9,27.7,249.3,2496,2025-06-01
2497,2025-06-15,5,1,1,23.14,23.14,2497,2025-06-19
2498,2025-06-29,42,47,9,80.96,728.64,2498,2025-07-08
2499,2025-01-27,98,13,16,112.97,1807.52,2499,2025-01-28
2500,2025-04-22,10,29,3,20.7,62.1,2500,2025-05-01
2501,2025-12-06,79,24,3,31.01,93.03,2501,2025-12-08
2502,2025-05-25,88,19,4,109.26,437.04,2502,2025-05-31
2503,2025-11-15,45,6,14,44.93,629.02,2503,2025-11-22
2504,2025-06-03,86,19,20,109.26,2185.2,2504,2025-06-07
2505,2025-04-10,6,38,6,90.3,541.8,2505,2025-04-11
2506,2025-11-09,3,34,16,53.76,860.16,2506,2025-11-17
2507,2025-09-28,20,40,7,117.18,820.26,2507,2025-10-05
2508,2025-05-21,77,25,1,42.79,42.79,2508,2025-05-22
2509,2025-10-20,99,38,7,90.3,632.1,2509,2025-10-29
2510,2025-06-19,86,35,4,114.29,457.16,2510,2025-06-25
2511,2025-12-07,74,44,9,50.09,450.81,2511,2025-12-12
2512,2025-10-31,96,23,17,51.8,880.6,2512,2025-11-01
2513,2025-04-22,24,49,9,25.15,226.35,2513,2025-05-01
2514,2025-10-09,41,23,10,51.8,518.0,2514,2025-10-17
2515,2025-02-22,86,6,15,44.93,673.95,2515,2025-02-23
2516,2025-12-18,36,26,6,62.71,376.26,2516,2025-12-21
2517,2025-04-22,27,24,16,31.01,496.16,2517,2025-04-29
2518,2025-10-06,91,32,3,42.21,126.63,2518,2025-10-09
2519,2025-09-20,98,10,14,27.7,387.8,2519,2025-09-24
2520,2025-01-17,47,3,10,51.44,514.4,2520,2025-01-21
2521,2025-07-21,26,19,7,109.26,764.82,2521,2025-07-22
2522,2025-12-12,3,46,14,23.69,331.66,2522,2025-12-20
2523,2025-12-29,52,4,11,70.86,779.46,2523,2026-01-05
2524,2025-12-18,29,34,19,53.76,1021.44,2524,2025-12-21
2525,2025-11-12,58,38,19,90.3,1715.7,2525,2025-11-21
2526,2025-10-04,34,1,16,23.14,370.24,2526,2025-10-06
2527,2025-06-21,69,48,19,70.27,1335.13,2527,2025-06-25
2528,2025-11-26,19,37,8,71.88,575.04,2528,2025-11-27
2529,2025-08-28,44,28,19,106.07,2015.33,2529,2025-09-04
2530,2025-02-28,49,12,3,36.12,108.36,2530,2025-03-09
2531,2025-11-11,79,38,13,90.3,1173.9,2531,2025-11-19
2532,2025-08-18,4,6,20,44.93,898.6,2532,2025-08-22
2533,2025-07-05,42,16,18,107.15,1928.7,2533,2025-07-06
2534,2025-09-16,60,22,15,109.61,1644.15,2534,2025-09-24
2535,2025-02-24,98,27,15,101.8,1527.0,2535,2025-03-03
2536,2025-11-16,87,41,9,116.24,1046.16,2536,2025-11-17
2537,2025-01-15,50,16,18,107.15,1928.7,2537,2025-01-16
2538,2025-08-25,8,19,1,109.26,109.26,2538,2025-08-29
2539,2025-08-24,34,4,5,70.86,354.3,2539,2025-09-02
2540,2025-07-08,5,26,16,62.71,1003.36,2540,2025-07-10
2541,2025-08-02,25,40,8,117.18,937.44,2541,2025-08-04
2542,2025-03-17,62,30,17,71.07,1208.19,2542,2025-03-23
2543,2025-09-04,71,39,2,56.36,112.72,2543,2025-09-10
2544,2025-05-20,70,49,14,25.15,352.1,2544,2025-05-23
2545,2025-03-31,29,14,15,100.81,1512.15,2545,2025-04-08
2546,2025-11-05,75,45,16,48.48,775.68,2546,2025-11-12
2547,2025-08-12,95,49,1,25.15,25.15,2547,2025-08-15
2548,2025-03-08,22,34,15,53.76,806.4,2548,2025-03-13
2549,2025-03-18,19,4,16,70.86,1133.76,2549,2025-03-25
2550,2025-03-08,68,5,17,110.76,1882.92,2550,2025-03-14
2551,2025-04-06,64,31,3,61.74,185.22,2551,2025-04-10
2552,2025-01-18,88,2,9,83.64,752.76,2552,2025-01-27
2553,2025-10-22,63,45,3,48.48,145.44,2553,2025-10-24
2554,2025-06-11,97,47,16,80.96,1295.36,2554,2025-06-18
2555,2025-06-16,10,45,17,48.48,824.16,2555,2025-06-25
2556,2025-01-03,93,32,7,42.21,295.47,2556,2025-01-06
2557,2025-09-23,29,1,5,23.14,115.7,2557,2025-09-27
2558,2025-03-18,21,38,1,90.3,90.3,2558,2025-03-24
2559,2025-05-15,30,5,11,110.76,1218.36,2559,2025-05-21
2560,2025-07-29,84,6,17,44.93,763.81,2560,2025-08-07
2561,2025-07-24,94,21,6,100.74,604.44,2561,2025-07-31
2562,2025-11-02,15,28,15,106.07,1591.05,2562,2025-11-10
2563,2025-01-07,12,50,10,47.86,478.6,2563,2025-01-13
2564,2025-01-27,42,24,7,31.01,217.07,2564,2025-01-29
2565,2025-06-11,54,14,9,100.81,907.29,2565,2025-06-17
2566,2025-12-22,41,45,1,48.48,48.48,2566,2025-12-28
2567,2025-12-19,32,9,10,42.88,428.8,2567,2025-12-28
2568,2025-06-23,46,9,18,42.88,771.84,2568,2025-06-30
2569,2025-02-13,27,4,20,70.86,1417.2,2569,2025-02-18
2570,2025-05-21,6,13,16,112.97,1807.52,2570,2025-05-22
2571,2025-02-02,41,36,13,52.32,680.16,2571,2025-02-08
2572,2025-06-09,52,29,1,20.7,20.7,2572,2025-06-17
2573,2025-10-02,30,28,9,106.07,954.63,2573,2025-10-07
2574,2025-05-18,25,2,1,83.64,83.64,2574,2025-05-19
2575,2025-07-25,93,1,5,23.14,115.7,2575,2025-07-31
2576,2025-05-24,9,36,11,52.32,575.52,2576,2025-05-31
2577,2025-01-07,34,30,17,71.07,1208.19,2577,2025-01-13
2578,2025-12-20,1,2,18,83.64,1505.52,2578,2025-12-26
2579,2025-02-21,35,28,7,106.07,742.49,2579,2025-02-28
2580,2025-12-29,50,36,5,52.32,261.6,2580,2026-01-06
2581,2025-10-25,9,44,7,50.09,350.63,2581,2025-10-29
2582,2025-04-21,53,44,20,50.09,1001.8,2582,2025-04-28
2583,2025-11-16,46,24,4,31.01,124.04,2583,2025-11-19
2584,2025-07-07,49,17,11,100.37,1104.07,2584,2025-07-10
2585,2025-09-09,39,50,19,47.86,909.34,2585,2025-09-18
2586,2025-01-24,55,39,10,56.36,563.6,2586,2025-01-26
2587,2025-08-20,39,6,10,44.93,449.3,2587,2025-08-27
2588,2025-10-22,25,35,5,114.29,571.45,2588,2025-10-30
2589,2025-09-20,52,12,12,36.12,433.44,2589,2025-09-24
2590,2025-08-26,20,30,6,71.07,426.42,2590,2025-08-28
2591,2025-04-29,41,29,13,20.7,269.1,2591,2025-05-07
2592,2025-05-20,28,6,3,44.93,134.79,2592,2025-05-28
2593,2025-11-25,72,30,17,71.07,1208.19,2593,2025-11-30
2594,2025-05-09,82,34,1,53.76,53.76,2594,2025-05-17
2595,2025-06-30,73,35,14,114.29,1600.06,2595,2025-07-05
2596,2025-03-30,76,28,4,106.07,424.28,2596,2025-04-03
2597,2025-04-27,62,43,2,69.72,139.44,2597,2025-05-04
2598,2025-12-17,54,32,12,42.21,506.52,2598,2025-12-26
2599,2025-07-07,66,5,5,110.76,553.8,2599,2025-07-08
2600,2025-12-13,15,19,14,109.26,1529.64,2600,2025-12-21
2601,2025-10-01,31,40,14,117.18,1640.52,2601,2025-10-10
2602,2025-11-18,48,34,8,53.76,430.08,2602,2025-11-25
2603,2025-05-20,1,37,10,71.88,718.8,2603,2025-05-25
2604,2025-08-19,98,49,13,25.15,326.95,2604,2025-08-25
2605,2025-02-04,85,32,17,42.21,717.57,2605,2025-02-05
2606,2025-12-13,54,39,8,56.36,450.88,2606,2025-12-22
2607,2025-03-08,35,34,1,53.76,53.76,2607,2025-03-10
2608,2025-09-10,94,2,20,83.64,1672.8,2608,2025-09-19
2609,2025-03-29,60,43,20,69.72,1394.4,2609,2025-04-02
2610,2025-12-07,97,11,12,48.98,587.76,2610,2025-12-10
2611,2025-11-11,38,50,11,47.86,526.46,2611,2025-11-13
2612,2025-04-18,16,22,10,109.61,1096.1,2612,2025-04-27
2613,2025-07-19,78,4,12,70.86,850.32,2613,2025-07-24
2614,2025-10-04,49,14,4,100.81,403.24,2614,2025-10-11
2615,2025-07-19,36,46,15,23.69,355.35,2615,2025-07-23
2616,2025-02-18,24,45,8,48.48,387.84,2616,2025-02-27
2617,2025-07-24,4,8,4,95.56,382.24,2617,2025-08-02
2618,2025-11-02,87,13,6,112.97,677.82,2618,2025-11-03
2619,2025-05-27,52,30,4,71.07,284.28,2619,2025-05-30
2620,2025-08-27,74,5,19,110.76,2104.44,2620,2025-08-31
2621,2025-02-12,75,34,17,53.76,913.92,2621,2025-02-20
2622,2025-01-02,35,46,5,23.69,118.45,2622,2025-01-10
2623,2025-12-04,90,30,19,71.07,1350.33,2623,2025-12-11
2624,2025-10-01,81,26,20,62.71,1254.2,2624,2025-10-06
2625,2025-04-12,80,37,13,71.88,934.44,2625,2025-04-15
2626,2025-12-17,59,6,15,44.93,673.95,2626,2025-12-24
2627,2025-01-07,28,7,17,61.04,1037.68,2627,2025-01-16
2628,2025-10-27,60,9,14,42.88,600.32,2628,2025-11-01
2629,2025-01-06,38,27,16,101.8,1628.8,2629,2025-01-12
2630,2025-09-08,24,34,9,53.76,483.84,2630,2025-09-09
2631,2025-02-21,77,34,1,53.76,53.76,2631,2025-03-01
2632,2025-09-22,56,27,20,101.8,2036.0,2632,2025-09-29
2633,2025-04-07,28,50,2,47.86,95.72,2633,2025-04-12
2634,2025-07-11,69,14,17,100.81,1713.77,2634,2025-07-13
2635,2025-05-14,26,24,4,31.01,124.04,2635,2025-05-23
2636,2025-03-05,40,8,8,95.56,764.48,2636,2025-03-12
2637,2025-02-24,34,18,1,38.66,38.66,2637,2025-03-05
2638,2025-07-10,81,31,15,61.74,926.1,2638,2025-07-11
2639,2025-09-18,48,47,15,80.96,1214.4,2639,2025-09-20
2640,2025-03-14,84,44,8,50.09,400.72,2640,2025-03-17
2641,2025-01-14,48,42,20,45.18,903.6,2641,2025-01-18
2642,2025-08-16,45,29,19,20.7,393.3,2642,2025-08-22
2643,2025-12-29,99,23,17,51.8,880.6,2643,2026-01-02
2644,2025-06-19,45,12,12,36.12,433.44,2644,2025-06-28
2645,2025-11-10,94,35,16,114.29,1828.64,2645,2025-11-14
2646,2025-09-11,72,37,15,71.88,1078.2,2646,2025-09-14
2647,2025-07-14,46,45,4,48.48,193.92,2647,2025-07-16
2648,2025-06-29,51,21,20,100.74,2014.8,2648,2025-06-30
2649,2025-01-25,32,41,19,116.24,2208.56,2649,2025-01-31
2650,2025-03-27,100,6,20,44.93,898.6,2650,2025-04-05
2651,2025-08-08,54,32,16,42.21,675.36,2651,2025-08-10
2652,2025-05-08,60,13,9,112.97,1016.73,2652,2025-05-09
2653,2025-09-28,24,48,12,70.27,843.24,2653,2025-10-07
2654,2025-05-24,98,37,12,71.88,862.56,2654,2025-05-25
2655,2025-05-11,30,19,8,109.26,874.08,2655,2025-05-20
2656,2025-09-30,21,11,10,48.98,489.8,2656,2025-10-03
2657,2025-12-14,77,37,7,71.88,503.16,2657,2025-12-17
2658,2025-05-10,85,46,15,23.69,355.35,2658,2025-05-15
2659,2025-08-29,96,46,7,23.69,165.83,2659,2025-09-04
2660,2025-05-06,92,8,11,95.56,1051.16,2660,2025-05-09
2661,2025-11-11,53,49,3,25.15,75.45,2661,2025-11-17
2662,2025-09-10,72,37,18,71.88,1293.84,2662,2025-09-19
2663,2025-08-05,54,15,12,83.34,1000.08,2663,2025-08-11
2664,2025-07-26,48,47,5,80.96,404.8,2664,2025-08-02
2665,2025-09-03,21,1,12,23.14,277.68,2665,2025-09-07
2666,2025-05-07,37,7,10,61.04,610.4,2666,2025-05-16
2667,2025-04-28,21,14,5,100.81,504.05,2667,2025-05-02
2668,2025-08-25,33,36,5,52.32,261.6,2668,2025-08-27
2669,2025-11-16,96,9,20,42.88,857.6,2669,2025-11-21
2670,2025-08-27,99,3,11,51.44,565.84,2670,2025-09-05
2671,2025-02-06,58,5,5,110.76,553.8,2671,2025-02-08
2672,2025-06-29,29,18,15,38.66,579.9,2672,2025-07-06
2673,2025-08-17,76,3,15,51.44,771.6,2673,2025-08-23
2674,2025-07-24,68,37,17,71.88,1221.96,2674,2025-07-30
2675,2025-11-09,71,42,7,45.18,316.26,2675,2025-11-12
2676,2025-05-14,80,6,19,44.93,853.67,2676,2025-05-17
2677,2025-03-07,98,1,18,23.14,416.52,2677,2025-03-15
2678,2025-12-10,31,3,5,51.44,257.2,2678,2025-12-12
2679,2025-10-09,66,13,6,112.97,677.82,2679,2025-10-13
2680,2025-08-26,86,44,1,50.09,50.09,2680,2025-08-29
2681,2025-03-29,4,38,3,90.3,270.9,2681,2025-04-07
2682,2025-09-08,95,30,16,71.07,1137.12,2682,2025-09-14
2683,2025-07-24,4,9,6,42.88,257.28,2683,2025-08-01
2684,2025-10-19,13,4,7,70.86,496.02,2684,2025-10-21
2685,2025-08-07,49,10,14,27.7,387.8,2685,2025-08-15
2686,2025-12-16,35,23,9,51.8,466.2,2686,2025-12-22
2687,2025-11-19,33,44,10,50.09,500.9,2687,2025-11-20
2688,2025-03-18,11,50,16,47.86,765.76,2688,2025-03-21
2689,2025-08-06,21,44,9,50.09,450.81,2689,2025-08-09
2690,2025-12-25,65,28,8,106.07,848.56,2690,2025-12-28
2691,2025-04-07,38,42,17,45.18,768.06,2691,2025-04-12
2692,2025-11-27,9,13,10,112.97,1129.7,2692,2025-12-04
2693,2025-04-06,78,42,6,45.18,271.08,2693,2025-04-07
2694,2025-03-23,2,8,14,95.56,1337.84,2694,2025-03-27
2695,2025-07-04,43,32,10,42.21,422.1,2695,2025-07-05
2696,2025-06-19,72,16,11,107.15,1178.65,2696,2025-06-20
2697,2025-02-05,1,50,12,47.86,574.32,2697,2025-02-12
2698,2025-08-27,53,21,14,100.74,1410.36,2698,2025-09-01
2699,2025-05-22,98,39,2,56.36,112.72,2699,2025-05-25
2700,2025-08-05,25,10,13,27.7,360.1,2700,2025-08-12
2701,2025-04-18,1,30,18,71.07,1279.26,2701,2025-04-26
2702,2025-01-22,11,5,10,110.76,1107.6,2702,2025-01-30
2703,2025-03-11,34,40,12,117.18,1406.16,2703,2025-03-14
2704,2025-10-31,85,11,4,48.98,195.92,2704,2025-11-04
2705,2025-09-07,47,31,6,61.74,370.44,2705,2025-09-14
2706,2025-05-09,31,18,1,38.66,38.66,2706,2025-05-12
2707,2025-02-06,21,50,13,47.86,622.18,2707,2025-02-09
2708,2025-12-25,20,28,17,106.07,1803.19,2708,2026-01-03
2709,2025-04-27,45,9,2,42.88,85.76,2709,2025-05-01
2710,2025-04-09,10,30,18,71.07,1279.26,2710,2025-04-15
2711,2025-08-01,63,2,8,83.64,669.12,2711,2025-08-10
2712,2025-04-10,52,45,11,48.48,533.28,2712,2025-04-14
2713,2025-06-10,24,24,3,31.01,93.03,2713,2025-06-15
2714,2025-12-24,35,25,18,42.79,770.22,2714,2025-12-31
2715,2025-05-05,36,31,19,61.74,1173.06,2715,2025-05-11
2716,2025-04-12,3,43,8,69.72,557.76,2716,2025-04-18
2717,2025-04-17,2,5,7,110.76,775.32,2717,2025-04-19
2718,2025-11-01,69,6,15,44.93,673.95,2718,2025-11-08
2719,2025-04-18,26,5,10,110.76,1107.6,2719,2025-04-25
2720,2025-07-21,49,38,1,90.3,90.3,2720,2025-07-29
2721,2025-07-03,28,36,7,52.32,366.24,2721,2025-07-04
2722,2025-01-16,13,28,18,106.07,1909.26,2722,2025-01-17
2723,2025-01-18,64,32,12,42.21,506.52,2723,2025-01-24
2724,2025-04-28,91,12,8,36.12,288.96,2724,2025-05-01
2725,2025-03-28,1,38,3,90.3,270.9,2725,2025-03-30
2726,2025-11-04,60,7,14,61.04,854.56,2726,2025-11-06
2727,2025-06-20,94,7,4,61.04,244.16,2727,2025-06-28
2728,2025-03-25,14,12,2,36.12,72.24,2728,2025-03-30
2729,2025-03-31,32,45,6,48.48,290.88,2729,2025-04-02
2730,2025-05-20,45,31,1,61.74,61.74,2730,2025-05-22
2731,2025-11-19,31,10,20,27.7,554.0,2731,2025-11-23
2732,2025-08-11,64,27,8,101.8,814.4,2732,2025-08-19
2733,2025-03-21,11,47,3,80.96,242.88,2733,2025-03-25
2734,2025-02-25,43,34,11,53.76,591.36,2734,2025-03-04
2735,2025-06-18,81,10,17,27.7,470.9,2735,2025-06-22
2736,2025-11-01,77,45,6,48.48,290.88,2736,2025-11-03
2737,2025-02-17,14,25,4,42.79,171.16,2737,2025-02-18
2738,2025-04-04,95,22,8,109.61,876.88,2738,2025-04-06
2739,2025-11-14,60,17,12,100.37,1204.44,2739,2025-11-23
2740,2025-03-29,37,1,14,23.14,323.96,2740,2025-03-31
2741,2025-04-02,60,1,13,23.14,300.82,2741,2025-04-09
2742,2025-11-07,71,37,17,71.88,1221.96,2742,2025-11-13
2743,2025-10-08,10,23,16,51.8,828.8,2743,2025-10-10
2744,2025-06-24,41,28,9,106.07,954.63,2744,2025-06-29
2745,2025-11-17,73,41,1,116.24,116.24,2745,2025-11-26
2746,2025-01-06,29,42,6,45.18,271.08,2746,2025-01-15
2747,2025-05-02,57,1,17,23.14,393.38,2747,2025-05-07
2748,2025-02-18,23,40,3,117.18,351.54,2748,2025-02-27
2749,2025-06-16,51,43,6,69.72,418.32,2749,2025-06-23
2750,2025-11-18,66,10,11,27.7,304.7,2750,2025-11-21
2751,2025-01-29,44,10,6,27.7,166.2,2751,2025-01-30
2752,2025-03-02,22,30,13,71.07,923.91,2752,2025-03-07
2753,2025-12-03,63,11,11,48.98,538.78,2753,2025-12-05
2754,2025-07-07,93,17,1,100.37,100.37,2754,2025-07-16
2755,2025-12-25,51,47,17,80.96,1376.32,2755,2025-12-26
2756,2025-02-22,55,10,2,27.7,55.4,2756,2025-02-26
2757,2025-12-13,64,15,8,83.34,666.72,2757,2025-12-22
2758,2025-09-26,91,2,13,83.64,1087.32,2758,2025-10-01
2759,2025-07-29,74,45,4,48.48,193.92,2759,2025-08-04
2760,2025-07-15,50,50,7,47.86,335.02,2760,2025-07-16
2761,2025-10-30,73,50,4,47.86,191.44,2761,2025-10-31
2762,2025-04-02,19,46,4,23.69,94.76,2762,2025-04-11
2763,2025-07-19,25,11,10,48.98,489.8,2763,2025-07-20
2764,2025-06-25,65,34,5,53.76,268.8,2764,2025-07-04
2765,2025-03-29,9,26,11,62.71,689.81,2765,2025-03-31
2766,2025-08-18,83,45,7,48.48,339.36,2766,2025-08-27
2767,2025-03-11,43,30,15,71.07,1066.05,2767,2025-03-15
2768,2025-11-28,8,36,12,52.32,627.84,2768,2025-12-01
2769,2025-10-31,42,3,7,51.44,360.08,2769,2025-11-09
2770,2025-05-15,22,39,5,56.36,281.8,2770,2025-05-21
2771,2025-02-18,88,40,4,117.18,468.72,2771,2025-02-27
2772,2025-07-01,34,43,4,69.72,278.88,2772,2025-07-10
2773,2025-05-24,100,21,10,100.74,1007.4,2773,2025-05-26
2774,2025-02-11,53,13,17,112.97,1920.49,2774,2025-02-17
2775,2025-05-23,73,41,5,116.24,581.2,2775,2025-05-24
2776,2025-06-06,33,23,5,51.8,259.0,2776,2025-06-09
2777,2025-09-08,88,45,18,48.48,872.64,2777,2025-09-09
2778,2025-06-01,17,26,9,62.71,564.39,2778,2025-06-10
2779,2025-10-30,33,9,4,42.88,171.52,2779,2025-11-02
2780,2025-04-08,31,10,1,27.7,27.7,2780,2025-04-13
2781,2025-10-05,26,45,18,48.48,872.64,2781,2025-10-13
2782,2025-10-23,36,21,3,100.74,302.22,2782,2025-10-29
2783,2025-11-18,52,38,8,90.3,722.4,2783,2025-11-22
2784,2025-07-11,66,44,13,50.09,651.17,2784,2025-07-20
2785,2025-08-09,32,23,10,51.8,518.0,2785,2025-08-16
2786,2025-10-29,42,27,2,101.8,203.6,2786,2025-10-31
2787,2025-12-13,21,33,8,31.99,255.92,2787,2025-12-22
2788,2025-03-22,93,37,3,71.88,215.64,2788,2025-03-29
2789,2025-12-11,89,2,18,83.64,1505.52,2789,2025-12-13
2790,2025-10-23,29,40,1,117.18,117.18,2790,2025-10-28
2791,2025-10-30,52,12,11,36.12,397.32,2791,2025-11-08
2792,2025-11-01,97,24,3,31.01,93.03,2792,2025-11-08
2793,2025-05-29,88,28,15,106.07,1591.05,2793,2025-06-06
2794,2025-05-17,60,33,19,31.99,607.81,2794,2025-05-23
2795,2025-08-20,74,8,14,95.56,1337.84,2795,2025-08-26
2796,2025-11-06,89,46,14,23.69,331.66,2796,2025-11-10
2797,2025-06-09,17,2,6,83.64,501.84,2797,2025-06-14
2798,2025-11-07,29,28,19,106.07,2015.33,2798,2025-11-12
2799,2025-11-14,81,44,18,50.09,901.62,2799,2025-11-19
2800,2025-01-03,11,34,6,53.76,322.56,2800,2025-01-06
2801,2025-04-15,47,21,8,100.74,805.92,2801,2025-04-24
2802,2025-02-23,91,20,12,73.93,887.16,2802,2025-02-27
2803,2025-10-02,22,26,16,62.71,1003.36,2803,2025-10-05
2804,2025-09-10,88,26,15,62.71,940.65,2804,2025-09-14
2805,2025-03-26,16,37,20,71.88,1437.6,2805,2025-03-31
2806,2025-05-12,65,26,11,62.71,689.81,2806,2025-05-20
2807,2025-10-19,72,42,20,45.18,903.6,2807,2025-10-24
2808,2025-11-10,39,20,6,73.93,443.58,2808,2025-11-16
2809,2025-04-14,59,18,17,38.66,657.22,2809,2025-04-22
2810,2025-07-03,49,41,10,116.24,1162.4,2810,2025-07-11
2811,2025-03-04,48,1,3,23.14,69.42,2811,2025-03-07
2812,2025-12-22,82,43,2,69.72,139.44,2812,2025-12-30
2813,2025-08-17,99,2,2,83.64,167.28,2813,2025-08-26
2814,2025-07-15,86,23,13,51.8,673.4,2814,2025-07-23
2815,2025-02-11,44,43,15,69.72,1045.8,2815,2025-02-20
2816,2025-06-08,20,25,14,42.79,599.06,2816,2025-06-15
2817,2025-04-05,90,7,20,61.04,1220.8,2817,2025-04-10
2818,2025-06-27,64,20,12,73.93,887.16,2818,2025-06-29
2819,2025-02-06,82,22,20,109.61,2192.2,2819,2025-02-10
2820,2025-02-07,83,6,1,44.93,44.93,2820,2025-02-14
2821,2025-07-26,4,14,11,100.81,1108.91,2821,2025-08-01
2822,2025-04-10,82,17,11,100.37,1104.07,2822,2025-04-17
2823,2025-09-18,6,21,12,100.74,1208.88,2823,2025-09-23
2824,2025-01-17,51,38,13,90.3,1173.9,2824,2025-01-24
2825,2025-03-02,28,14,2,100.81,201.62,2825,2025-03-06
2826,2025-08-05,57,33,20,31.99,639.8,2826,2025-08-13
2827,2025-12-22,52,3,17,51.44,874.48,2827,2025-12-29
2828,2025-07-19,100,6,10,44.93,449.3,2828,2025-07-27
2829,2025-04-07,82,22,4,109.61,438.44,2829,2025-04-09
2830,2025-01-09,81,44,11,50.09,550.99,2830,2025-01-15
2831,2025-05-29,4,34,14,53.76,752.64,2831,2025-06-04
2832,2025-11-18,69,31,12,61.74,740.88,2832,2025-11-20
2833,2025-03-05,12,48,15,70.27,1054.05,2833,2025-03-13
2834,2025-01-29,13,26,3,62.71,188.13,2834,2025-02-03
2835,2025-01-17,22,38,12,90.3,1083.6,2835,2025-01-18
2836,2025-12-11,60,27,12,101.8,1221.6,2836,2025-12-17
2837,2025-03-14,62,17,15,100.37,1505.55,2837,2025-03-21
2838,2025-07-13,44,2,18,83.64,1505.52,2838,2025-07-16
2839,2025-08-02,50,11,9,48.98,440.82,2839,2025-08-08
2840,2025-12-06,19,7,7,61.04,427.28,2840,2025-12-15
2841,2025-09-01,73,28,19,106.07,2015.33,2841,2025-09-02
2842,2025-07-22,41,6,16,44.93,718.88,2842,2025-07-30
2843,2025-01-20,10,32,3,42.21,126.63,2843,2025-01-29
2844,2025-11-01,35,17,15,100.37,1505.55,2844,2025-11-09
2845,2025-06-04,39,10,7,27.7,193.9,2845,2025-06-10
2846,2025-08-06,55,8,4,95.56,382.24,2846,2025-08-12
2847,2025-05-08,68,14,11,100.81,1108.91,2847,2025-05-12
2848,2025-10-09,96,30,18,71.07,1279.26,2848,2025-10-12
2849,2025-07-10,20,22,3,109.61,328.83,2849,2025-07-15
2850,2025-12-12,83,25,9,42.79,385.11,2850,2025-12-17
2851,2025-09-03,49,11,13,48.98,636.74,2851,2025-09-12
2852,2025-10-29,62,49,8,25.15,201.2,2852,2025-11-05
2853,2025-01-24,60,39,12,56.36,676.32,2853,2025-01-29
2854,2025-07-22,71,21,9,100.74,906.66,2854,2025-07-30
2855,2025-05-12,77,4,17,70.86,1204.62,2855,2025-05-17
2856,2025-08-28,77,36,17,52.32,889.44,2856,2025-09-01
2857,2025-11-06,37,21,16,100.74,1611.84,2857,2025-11-11
2858,2025-01-15,38,12,10,36.12,361.2,2858,2025-01-22
2859,2025-12-22,60,31,8,61.74,493.92,2859,2025-12-26
2860,2025-01-24,16,46,2,23.69,47.38,2860,2025-01-29
2861,2025-06-15,78,12,19,36.12,686.28,2861,2025-06-18
2862,2025-03-24,39,10,8,27.7,221.6,2862,2025-03-29
