order_id,order_date,customer_id,product_id,quantity,unit_price,order_value
2509,2025-10-20,99,38,7,90.3,632.1
2510,2025-06-19,86,35,4,114.29,457.16
2511,2025-12-07,74,44,9,50.09,450.81
2512,2025-10-31,96,23,17,51.8,880.6
2513,2025-04-22,24,49,9,25.15,226.35
2514,2025-10-09,41,23,10,51.8,518.0
2515,2025-02-22,86,6,15,44.93,673.95
2516,2025-12-18,36,26,6,62.71,376.26
2517,2025-04-22,27,24,16,31.01,496.16
2518,2025-10-06,91,32,3,42.21,126.63
2519,2025-09-20,98,10,14,27.7,387.8
2520,2025-01-17,47,3,10,51.44,514.4
2521,2025-07-21,26,19,7,109.26,764.82
2522,2025-12-12,3,46,14,23.69,331.66
2523,2025-12-29,52,4,11,70.86,779.46
2524,2025-12-18,29,34,19,53.76,1021.44
2525,2025-11-12,58,38,19,90.3,1715.7
2526,2025-10-04,34,1,16,23.14,370.24
2527,2025-06-21,69,48,19,70.27,1335.13
2528,2025-11-26,19,37,8,71.88,575.04
2529,2025-08-28,44,28,19,106.07,2015.33
2530,2025-02-28,49,12,3,36.12,108.36
2531,2025-11-11,79,38,13,90.3,1173.9
2532,2025-08-18,4,6,20,44.93,898.6
2533,2025-07-05,42,16,18,107.15,1928.7
2534,2025-09-16,60,22,15,109.61,1644.15
2535,2025-02-24,98,27,15,101.8,1527.0
2536,2025-11-16,87,41,9,116.24,1046.16
2537,2025-01-15,50,16,18,107.15,1928.7
2538,2025-08-25,8,19,1,109.26,109.26
2539,2025-08-24,34,4,5,70.86,354.3
2540,2025-07-08,5,26,16,62.71,1003.36
2541,2025-08-02,25,40,8,117.18,937.44
2542,2025-03-17,62,30,17,71.07,1208.19
2543,2025-09-04,71,39,2,56.36,112.72
2544,2025-05-20,70,49,14,25.15,352.1
2545,2025-03-31,29,14,15,100.81,1512.15
2546,2025-11-05,75,45,16,48.48,775.68
2547,2025-08-12,95,49,1,25.15,25.15
2548,2025-03-08,22,34,15,53.76,806.4
2549,2025-03-18,19,4,16,70.86,1133.76
2550,2025-03-08,68,5,17,110.76,1882.92
2551,2025-04-06,64,31,3,61.74,185.22
2552,2025-01-18,88,2,9,83.64,752.76
2553,2025-10-22,63,45,3,48.48,145.44
2554,2025-06-11,97,47,16,80.96,1295.36
2555,2025-06-16,10,45,17,48.48,824.16
2556,2025-01-03,93,32,7,42.21,295.47
2557,2025-09-23,29,1,5,23.14,115.7
2558,2025-03-18,21,38,1,90.3,90.3
2559,2025-05-15,30,5,11,110.76,1218.36
2560,2025-07-29,84,6,17,44.93,763.81
2561,2025-07-24,94,21,6,100.74,604.44
2562,2025-11-02,15,28,15,106.07,1591.05
2563,2025-01-07,12,50,10,47.86,478.6
2564,2025-01-27,42,24,7,31.01,217.07
2565,2025-06-11,54,14,9,100.81,907.29
2566,2025-12-22,41,45,1,48.48,48.48
2567,2025-12-19,32,9,10,42.88,428.8
2568,2025-06-23,46,9,18,42.88,771.84
2569,2025-02-13,27,4,20,70.86,1417.2
2570,2025-05-21,6,13,16,112.97,1807.52
2571,2025-02-02,41,36,13,52.32,680.16
2572,2025-06-09,52,29,1,20.7,20.7
2573,2025-10-02,30,28,9,106.07,954.63
2574,2025-05-18,25,2,1,83.64,83.64
2575,2025-07-25,93,1,5,23.14,115.7
2576,2025-05-24,9,36,11,52.32,575.52
2577,2025-01-07,34,30,17,71.07,1208.19
2578,2025-12-20,1,2,18,83.64,1505.52
2579,2025-02-21,35,28,7,106.07,742.49
2580,2025-12-29,50,36,5,52.32,261.6
2581,2025-10-25,9,44,7,50.09,350.63
2582,2025-04-21,53,44,20,50.09,1001.8
2583,2025-11-16,46,24,4,31.01,124.04
2584,2025-07-07,49,17,11,100.37,1104.07
2585,2025-09-09,39,50,19,47.86,909.34
2586,2025-01-24,55,39,10,56.36,563.6
2587,2025-08-20,39,6,10,44.93,449.3
2588,2025-10-22,25,35,5,114.29,571.45
2589,2025-09-20,52,12,12,36.12,433.44
2590,2025-08-26,20,30,6,71.07,426.42
2591,2025-04-29,41,29,13,20.7,269.1
2592,2025-05-20,28,6,3,44.93,134.79
2593,2025-11-25,72,30,17,71.07,1208.19
2594,2025-05-09,82,34,1,53.76,53.76
2595,2025-06-30,73,35,14,114.29,1600.06
2596,2025-03-30,76,28,4,106.07,424.28
2597,2025-04-27,62,43,2,69.72,139.44
2598,2025-12-17,54,32,12,42.21,506.52
2599,2025-07-07,66,5,5,110.76,553.8
2600,2025-12-13,15,19,14,109.26,1529.64
2601,2025-10-01,31,40,14,117.18,1640.52
2602,2025-11-18,48,34,8,53.76,430.08
2603,2025-05-20,1,37,10,71.88,718.8
2604,2025-08-19,98,49,13,25.15,326.95
2605,2025-02-04,85,32,17,42.21,717.57
2606,2025-12-13,54,39,8,56.36,450.88
2607,2025-03-08,35,34,1,53.76,53.76
2608,2025-09-10,94,2,20,83.64,1672.8
2609,2025-03-29,60,43,20,69.72,1394.4
2610,2025-12-07,97,11,12,48.98,587.76
2611,2025-11-11,38,50,11,47.86,526.46
2612,2025-04-18,16,22,10,109.61,1096.1
2613,2025-07-19,78,4,12,70.86,850.32
2614,2025-10-04,49,14,4,100.81,403.24
2615,2025-07-19,36,46,15,23.69,355.35
2616,2025-02-18,24,45,8,48.48,387.84
2617,2025-07-24,4,8,4,95.56,382.24
2618,2025-11-02,87,13,6,112.97,677.82
2619,2025-05-27,52,30,4,71.07,284.28
2620,2025-08-27,74,5,19,110.76,2104.44
2621,2025-02-12,75,34,17,53.76,913.92
2622,2025-01-02,35,46,5,23.69,118.45
2623,2025-12-04,90,30,19,71.07,1350.33
2624,2025-10-01,81,26,20,62.71,1254.2
2625,2025-04-12,80,37,13,71.88,934.44
2626,2025-12-17,59,6,15,44.93,673.95
2627,2025-01-07,28,7,17,61.04,1037.68
2628,2025-10-27,60,9,14,42.88,600.32
2629,2025-01-06,38,27,16,101.8,1628.8
2630,2025-09-08,24,34,9,53.76,483.84
2631,2025-02-21,77,34,1,53.76,53.76
2632,2025-09-22,56,27,20,101.8,2036.0
2633,2025-04-07,28,50,2,47.86,95.72
2634,2025-07-11,69,14,17,100.81,1713.77
2635,2025-05-14,26,24,4,31.01,124.04
2636,2025-03-05,40,8,8,95.56,764.48
2637,2025-02-24,34,18,1,38.66,38.66
2638,2025-07-10,81,31,15,61.74,926.1
2639,2025-09-18,48,47,15,80.96,1214.4
2640,2025-03-14,84,44,8,50.09,400.72
2641,2025-01-14,48,42,20,45.18,903.6
2642,2025-08-16,45,29,19,20.7,393.3
2643,2025-12-29,99,23,17,51.8,880.6
2644,2025-06-19,45,12,12,36.12,433.44
2645,2025-11-10,94,35,16,114.29,1828.64
2646,2025-09-11,72,37,15,71.88,1078.2
2647,2025-07-14,46,45,4,48.48,193.92
2648,2025-06-29,51,21,20,100.74,2014.8
2649,2025-01-25,32,41,19,116.24,2208.56
2650,2025-03-27,100,6,20,44.93,898.6
2651,2025-08-08,54,32,16,42.21,675.36
2652,2025-05-08,60,13,9,112.97,1016.73
2653,2025-09-28,24,48,12,70.27,843.24
2654,2025-05-24,98,37,12,71.88,862.56
2655,2025-05-11,30,19,8,109.26,874.08
2656,2025-09-30,21,11,10,48.98,489.8
2657,2025-12-14,77,37,7,71.88,503.16
2658,2025-05-10,85,46,15,23.69,355.35
2659,2025-08-29,96,46,7,23.69,165.83
2660,2025-05-06,92,8,11,95.56,1051.16
2661,2025-11-11,53,49,3,25.15,75.45
2662,2025-09-10,72,37,18,71.88,1293.84
2663,2025-08-05,54,15,12,83.34,1000.08
2664,2025-07-26,48,47,5,80.96,404.8
2665,2025-09-03,21,1,12,23.14,277.68
2666,2025-05-07,37,7,10,61.04,610.4
2667,2025-04-28,21,14,5,100.81,504.05
2668,2025-08-25,33,36,5,52.32,261.6
2669,2025-11-16,96,9,20,42.88,857.6
2670,2025-08-27,99,3,11,51.44,565.84
2671,2025-02-06,58,5,5,110.76,553.8
2672,2025-06-29,29,18,15,38.66,579.9
2673,2025-08-17,76,3,15,51.44,771.6
2674,2025-07-24,68,37,17,71.88,1221.96
2675,2025-11-09,71,42,7,45.18,316.26
2676,2025-05-14,80,6,19,44.93,853.67
2677,2025-03-07,98,1,18,23.14,416.52
2678,2025-12-10,31,3,5,51.44,257.2
2679,2025-10-09,66,13,6,112.97,677.82
2680,2025-08-26,86,44,1,50.09,50.09
2681,2025-03-29,4,38,3,90.3,270.9
2682,2025-09-08,95,30,16,71.07,1137.12
2683,2025-07-24,4,9,6,42.88,257.28
2684,2025-10-19,13,4,7,70.86,496.02
2685,2025-08-07,49,10,14,27.7,387.8
2686,2025-12-16,35,23,9,51.8,466.2
2687,2025-11-19,33,44,10,50.09,500.9
2688,2025-03-18,11,50,16,47.86,765.76
2689,2025-08-06,21,44,9,50.09,450.81
2690,2025-12-25,65,28,8,106.07,848.56
2691,2025-04-07,38,42,17,45.18,768.06
2692,2025-11-27,9,13,10,112.97,1129.7
2693,2025-04-06,78,42,6,45.18,271.08
2694,2025-03-23,2,8,14,95.56,1337.84
2695,2025-07-04,43,32,10,42.21,422.1
2696,2025-06-19,72,16,11,107.15,1178.65
2697,2025-02-05,1,50,12,47.86,574.32
2698,2025-08-27,53,21,14,100.74,1410.36
2699,2025-05-22,98,39,2,56.36,112.72
2700,2025-08-05,25,10,13,27.7,360.1
2701,2025-04-18,1,30,18,71.07,1279.26
2702,2025-01-22,11,5,10,110.76,1107.6
2703,2025-03-11,34,40,12,117.18,1406.16
2704,2025-10-31,85,11,4,48.98,195.92
2705,2025-09-07,47,31,6,61.74,370.44
2706,2025-05-09,31,18,1,38.66,38.66
2707,2025-02-06,21,50,13,47.86,622.18
2708,2025-12-25,20,28,17,106.07,1803.19
2709,2025-04-27,45,9,2,42.88,85.76
2710,2025-04-09,10,30,18,71.07,1279.26
2711,2025-08-01,63,2,8,83.64,669.12
2712,2025-04-10,52,45,11,48.48,533.28
2713,2025-06-10,24,24,3,31.01,93.03
2714,2025-12-24,35,25,18,42.79,770.22
2715,2025-05-05,36,31,19,61.74,1173.06
2716,2025-04-12,3,43,8,69.72,557.76
2717,2025-04-17,2,5,7,110.76,775.32
2718,2025-11-01,69,6,15,44.93,673.95
2719,2025-04-18,26,5,10,110.76,1107.6
2720,2025-07-21,49,38,1,90.3,90.3
2721,2025-07-03,28,36,7,52.32,366.24
2722,2025-01-16,13,28,18,106.07,1909.26
2723,2025-01-18,64,32,12,42.21,506.52
2724,2025-04-28,91,12,8,36.12,288.96
2725,2025-03-28,1,38,3,90.3,270.9
2726,2025-11-04,60,7,14,61.04,854.56
2727,2025-06-20,94,7,4,61.04,244.16
2728,2025-03-25,14,12,2,36.12,72.24
2729,2025-03-31,32,45,6,48.48,290.88
2730,2025-05-20,45,31,1,61.74,61.74
2731,2025-11-19,31,10,20,27.7,554.0
2732,2025-08-11,64,27,8,101.8,814.4
2733,2025-03-21,11,47,3,80.96,242.88
2734,2025-02-25,43,34,11,53.76,591.36
2735,2025-06-18,81,10,17,27.7,470.9
2736,2025-11-01,77,45,6,48.48,290.88
2737,2025-02-17,14,25,4,42.79,171.16
2738,2025-04-04,95,22,8,109.61,876.88
2739,2025-11-14,60,17,12,100.37,1204.44
2740,2025-03-29,37,1,14,23.14,323.96
2741,2025-04-02,60,1,13,23.14,300.82
2742,2025-11-07,71,37,17,71.88,1221.96
2743,2025-10-08,10,23,16,51.8,828.8
2744,2025-06-24,41,28,9,106.07,954.63
2745,2025-11-17,73,41,1,116.24,116.24
2746,2025-01-06,29,42,6,45.18,271.08
2747,2025-05-02,57,1,17,23.14,393.38
2748,2025-02-18,23,40,3,117.18,351.54
2749,2025-06-16,51,43,6,69.72,418.32
2750,2025-11-18,66,10,11,27.7,304.7
2751,2025-01-29,44,10,6,27.7,166.2
2752,2025-03-02,22,30,13,71.07,923.91
2753,2025-12-03,63,11,11,48.98,538.78
2754,2025-07-07,93,17,1,100.37,100.37
2755,2025-12-25,51,47,17,80.96,1376.32
2756,2025-02-22,55,10,2,27.7,55.4
2757,2025-12-13,64,15,8,83.34,666.72
2758,2025-09-26,91,2,13,83.64,1087.32
2759,2025-07-29,74,45,4,48.48,193.92
2760,2025-07-15,50,50,7,47.86,335.02
2761,2025-10-30,73,50,4,47.86,191.44
2762,2025-04-02,19,46,4,23.69,94.76
2763,2025-07-19,25,11,10,48.98,489.8
2764,2025-06-25,65,34,5,53.76,268.8
2765,2025-03-29,9,26,11,62.71,689.81
2766,2025-08-18,83,45,7,48.48,339.36
2767,2025-03-11,43,30,15,71.07,1066.05
2768,2025-11-28,8,36,12,52.32,627.84
2769,2025-10-31,42,3,7,51.44,360.08
2770,2025-05-15,22,39,5,56.36,281.8
2771,2025-02-18,88,40,4,117.18,468.72
2772,2025-07-01,34,43,4,69.72,278.88
2773,2025-05-24,100,21,10,100.74,1007.4
2774,2025-02-11,53,13,17,112.97,1920.49
2775,2025-05-23,73,41,5,116.24,581.2
2776,2025-06-06,33,23,5,51.8,259.0
2777,2025-09-08,88,45,18,48.48,872.64
2778,2025-06-01,17,26,9,62.71,564.39
2779,2025-10-30,33,9,4,42.88,171.52
2780,2025-04-08,31,10,1,27.7,27.7
2781,2025-10-05,26,45,18,48.48,872.64
2782,2025-10-23,36,21,3,100.74,302.22
2783,2025-11-18,52,38,8,90.3,722.4
2784,2025-07-11,66,44,13,50.09,651.17
2785,2025-08-09,32,23,10,51.8,518.0
2786,2025-10-29,42,27,2,101.8,203.6
2787,2025-12-13,21,33,8,31.99,255.92
2788,2025-03-22,93,37,3,71.88,215.64
2789,2025-12-11,89,2,18,83.64,1505.52
2790,2025-10-23,29,40,1,117.18,117.18
2791,2025-10-30,52,12,11,36.12,397.32
2792,2025-11-01,97,24,3,31.01,93.03
2793,2025-05-29,88,28,15,106.07,1591.05
2794,2025-05-17,60,33,19,31.99,607.81
2795,2025-08-20,74,8,14,95.56,1337.84
2796,2025-11-06,89,46,14,23.69,331.66
2797,2025-06-09,17,2,6,83.64,501.84
2798,2025-11-07,29,28,19,106.07,2015.33
2799,2025-11-14,81,44,18,50.09,901.62
2800,2025-01-03,11,34,6,53.76,322.56
2801,2025-04-15,47,21,8,100.74,805.92
2802,2025-02-23,91,20,12,73.93,887.16
2803,2025-10-02,22,26,16,62.71,1003.36
2804,2025-09-10,88,26,15,62.71,940.65
2805,2025-03-26,16,37,20,71.88,1437.6
2806,2025-05-12,65,26,11,62.71,689.81
2807,2025-10-19,72,42,20,45.18,903.6
2808,2025-11-10,39,20,6,73.93,443.58
2809,2025-04-14,59,18,17,38.66,657.22
2810,2025-07-03,49,41,10,116.24,1162.4
2811,2025-03-04,48,1,3,23.14,69.42
2812,2025-12-22,82,43,2,69.72,139.44
2813,2025-08-17,99,2,2,83.64,167.28
2814,2025-07-15,86,23,13,51.8,673.4
2815,2025-02-11,44,43,15,69.72,1045.8
2816,2025-06-08,20,25,14,42.79,599.06
2817,2025-04-05,90,7,20,61.04,1220.8
2818,2025-06-27,64,20,12,73.93,887.16
2819,2025-02-06,82,22,20,109.61,2192.2
2820,2025-02-07,83,6,1,44.93,44.93
2821,2025-07-26,4,14,11,100.81,1108.91
2822,2025-04-10,82,17,11,100.37,1104.07
2823,2025-09-18,6,21,12,100.74,1208.88
2824,2025-01-17,51,38,13,90.3,1173.9
2825,2025-03-02,28,14,2,100.81,201.62
2826,2025-08-05,57,33,20,31.99,639.8
2827,2025-12-22,52,3,17,51.44,874.48
2828,2025-07-19,100,6,10,44.93,449.3
2829,2025-04-07,82,22,4,109.61,438.44
2830,2025-01-09,81,44,11,50.09,550.99
2831,2025-05-29,4,34,14,53.76,752.64
2832,2025-11-18,69,31,12,61.74,740.88
2833,2025-03-05,12,48,15,70.27,1054.05
2834,2025-01-29,13,26,3,62.71,188.13
2835,2025-01-17,22,38,12,90.3,1083.6
2836,2025-12-11,60,27,12,101.8,1221.6
2837,2025-03-14,62,17,15,100.37,1505.55
2838,2025-07-13,44,2,18,83.64,1505.52
2839,2025-08-02,50,11,9,48.98,440.82
2840,2025-12-06,19,7,7,61.04,427.28
2841,2025-09-01,73,28,19,106.07,2015.33
2842,2025-07-22,41,6,16,44.93,718.88
2843,2025-01-20,10,32,3,42.21,126.63
2844,2025-11-01,35,17,15,100.37,1505.55
2845,2025-06-04,39,10,7,27.7,193.9
2846,2025-08-06,55,8,4,95.56,382.24
2847,2025-05-08,68,14,11,100.81,1108.91
2848,2025-10-09,96,30,18,71.07,1279.26
2849,2025-07-10,20,22,3,109.61,328.83
2850,2025-12-12,83,25,9,42.79,385.11
2851,2025-09-03,49,11,13,48.98,636.74
2852,2025-10-29,62,49,8,25.15,201.2
2853,2025-01-24,60,39,12,56.36,676.32
2854,2025-07-22,71,21,9,100.74,906.66
2855,2025-05-12,77,4,17,70.86,1204.62
2856,2025-08-28,77,36,17,52.32,889.44
2857,2025-11-06,37,21,16,100.74,1611.84
2858,2025-01-15,38,12,10,36.12,361.2
2859,2025-12-22,60,31,8,61.74,493.92
2860,2025-01-24,16,46,2,23.69,47.38
2861,2025-06-15,78,12,19,36.12,686.28
2862,2025-03-24,39,10,8,27.7,221.6
2863,2025-03-18,56,21,9,100.74,906.66
2864,2025-10-31,84,4,9,70.86,637.74
2865,2025-06-07,86,5,7,110.76,775.32
2866,2025-01-17,80,12,12,36.12,433.44
2867,2025-06-23,35,44,12,50.09,601.08
2868,2025-07-29,18,29,18,20.7,372.6
2869,2025-05-04,35,24,16,31.01,496.16
2870,2025-02-09,85,43,14,69.72,976.08
2871,2025-04-06,47,41,2,116.24,232.48
2872,2025-02-07,21,23,16,51.8,828.8
2873,2025-07-08,86,18,13,38.66,502.58
2874,2025-04-21,48,31,18,61.74,1111.32
2875,2025-06-03,42,2,3,83.64,250.92
2876,2025-06-09,61,33,2,31.99,63.98
2877,2025-06-27,18,46,11,23.69,260.59
2878,2025-10-22,66,48,12,70.27,843.24
2879,2025-05-19,92,30,15,71.07,1066.05
2880,2025-10-24,1,25,2,42.79,85.58
2881,2025-10-14,4,4,2,70.86,141.72
2882,2025-12-14,18,47,12,80.96,971.52
2883,2025-07-11,68,38,19,90.3,1715.7
2884,2025-06-29,81,16,6,107.15,642.9
2885,2025-07-17,88,39,1,56.36,56.36
2886,2025-12-22,79,15,2,83.34,166.68
2887,2025-11-01,46,10,15,27.7,415.5
2888,2025-03-04,85,2,7,83.64,585.48
2889,2025-04-03,38,11,13,48.98,636.74
2890,2025-02-02,38,21,12,100.74,1208.88
2891,2025-06-10,52,19,13,109.26,1420.38
2892,2025-04-25,74,14,13,100.81,1310.53
2893,2025-11-09,88,8,19,95.56,1815.64
2894,2025-07-15,79,33,15,31.99,479.85
2895,2025-11-20,4,25,7,42.79,299.53
2896,2025-05-28,79,21,2,100.74,201.48
2897,2025-08-02,87,49,4,25.15,100.6
2898,2025-06-17,27,38,17,90.3,1535.1
2899,2025-03-20,57,25,11,42.79,470.69
2900,2025-04-30,11,35,8,114.29,914.32
2901,2025-02-11,70,22,13,109.61,1424.93
2902,2025-05-27,93,8,9,95.56,860.04
2903,2025-11-10,14,37,10,71.88,718.8
2904,2025-05-07,48,9,18,42.88,771.84
2905,2025-01-02,2,8,16,95.56,1528.96
2906,2025-12-31,7,28,4,106.07,424.28
2907,2025-06-15,14,28,20,106.07,2121.4
2908,2025-05-01,76,49,1,25.15,25.15
2909,2025-08-18,81,4,13,70.86,921.18
2910,2025-01-13,56,2,12,83.64,1003.68
2911,2025-11-28,86,2,1,83.64,83.64
2912,2025-10-17,78,35,3,114.29,342.87
2913,2025-07-07,92,23,16,51.8,828.8
2914,2025-03-03,55,37,14,71.88,1006.32
2915,2025-07-14,88,42,1,45.18,45.18
2916,2025-02-22,69,18,4,38.66,154.64
2917,2025-06-23,74,48,7,70.27,491.89
2918,2025-12-16,73,23,3,51.8,155.4
2919,2025-10-18,2,34,3,53.76,161.28
2920,2025-10-27,39,41,4,116.24,464.96
2921,2025-05-25,78,14,19,100.81,1915.39
2922,2025-07-20,20,14,4,100.81,403.24
2923,2025-04-02,39,20,14,73.93,1035.02
2924,2025-12-18,42,8,2,95.56,191.12
2925,2025-03-02,5,1,15,23.14,347.1
2926,2025-11-27,82,7,10,61.04,610.4
2927,2025-07-16,64,8,16,95.56,1528.96
2928,2025-04-11,10,30,17,71.07,1208.19
2929,2025-12-08,88,13,3,112.97,338.91
2930,2025-03-31,100,31,2,61.74,123.48
2931,2025-12-05,68,23,20,51.8,1036.0
2932,2025-02-12,50,26,1,62.71,62.71
2933,2025-10-15,34,28,20,106.07,2121.4
2934,2025-03-27,58,38,7,90.3,632.1
2935,2025-06-20,8,44,9,50.09,450.81
2936,2025-12-06,47,9,3,42.88,128.64
2937,2025-05-28,70,26,4,62.71,250.84
2938,2025-04-10,15,16,19,107.15,2035.85
2939,2025-02-07,35,29,16,20.7,331.2
2940,2025-01-12,97,31,14,61.74,864.36
2941,2025-02-27,20,43,4,69.72,278.88
2942,2025-07-13,17,19,13,109.26,1420.38
2943,2025-12-01,68,1,19,23.14,439.66
2944,2025-03-17,100,16,16,107.15,1714.4
2945,2025-08-18,55,45,15,48.48,727.2
2946,2025-07-17,90,38,16,90.3,1444.8
2947,2025-01-01,1,33,19,31.99,607.81
2948,2025-11-12,50,17,4,100.37,401.48
2949,2025-01-25,18,21,18,100.74,1813.32
2950,2025-09-02,69,13,10,112.97,1129.7
2951,2025-09-17,52,35,19,114.29,2171.51
2952,2025-01-02,59,19,7,109.26,764.82
2953,2025-01-19,81,27,13,101.8,1323.4
2954,2025-06-08,13,34,5,53.76,268.8
2955,2025-09-05,65,37,1,71.88,71.88
2956,2025-01-31,39,36,8,52.32,418.56
2957,2025-10-08,33,38,4,90.3,361.2
2958,2025-07-18,30,27,11,101.8,1119.8
2959,2025-10-01,72,18,19,38.66,734.54
2960,2025-02-02,75,45,5,48.48,242.4
2961,2025-10-20,54,13,11,112.97,1242.67
2962,2025-03-23,13,35,18,114.29,2057.22
2963,2025-05-19,32,29,13,20.7,269.1
2964,2025-10-25,81,34,18,53.76,967.68
2965,2025-12-20,72,31,3,61.74,185.22
2966,2025-08-10,2,47,10,80.96,809.6
2967,2025-03-02,32,9,9,42.88,385.92
2968,2025-04-06,61,17,20,100.37,2007.4
2969,2025-08-15,71,1,15,23.14,347.1
2970,2025-05-14,58,11,19,48.98,930.62
2971,2025-02-24,4,2,17,83.64,1421.88
2972,2025-01-11,6,12,15,36.12,541.8
2973,2025-07-12,59,24,5,31.01,155.05
2974,2025-12-08,31,7,11,61.04,671.44
2975,2025-08-02,76,33,17,31.99,543.83
2976,2025-02-22,55,41,20,116.24,2324.8
2977,2025-12-19,96,50,1,47.86,47.86
2978,2025-06-25,58,32,19,42.21,801.99
2979,2025-08-16,93,14,10,100.81,1008.1
2980,2025-06-12,85,23,12,51.8,621.6
2981,2025-05-20,20,43,19,69.72,1324.68
2982,2025-11-04,83,35,4,114.29,457.16
2983,2025-11-21,95,39,6,56.36,338.16
2984,2025-04-26,46,22,4,109.61,438.44
2985,2025-04-20,4,37,6,71.88,431.28
2986,2025-03-19,17,40,16,117.18,1874.88
2987,2025-09-05,12,16,17,107.15,1821.55
2988,2025-09-04,73,47,11,80.96,890.56
2989,2025-05-25,56,30,19,71.07,1350.33
2990,2025-07-15,22,35,2,114.29,228.58
2991,2025-04-29,41,16,20,107.15,2143.0
2992,2025-02-07,91,33,19,31.99,607.81
2993,2025-10-07,37,5,19,110.76,2104.44
2994,2025-09-16,29,30,11,71.07,781.77
2995,2025-04-04,14,22,5,109.61,548.05
2996,2025-07-08,37,27,14,101.8,1425.2
2997,2025-09-18,69,25,6,42.79,256.74
2998,2025-12-06,28,9,11,42.88,471.68
2999,2025-02-26,80,23,10,51.8,518.0
3000,2025-11-30,9,14,4,100.81,403.24
3001,2025-03-14,21,49,12,25.15,301.8
3002,2025-03-28,44,16,9,107.15,964.35
3003,2025-02-09,73,30,13,71.07,923.91
3004,2025-04-09,55,27,12,101.8,1221.6
3005,2025-05-09,41,7,16,61.04,976.64
3006,2025-05-26,15,14,4,100.81,403.24
3007,2025-03-01,22,23,20,51.8,1036.0
3008,2025-11-26,59,29,5,20.7,103.5
3009,2025-05-20,22,12,3,36.12,108.36
3010,2025-04-19,80,31,11,61.74,679.14
3011,2025-06-07,21,17,6,100.37,602.22
3012,2025-01-25,87,9,2,42.88,85.76
3013,2025-05-08,25,29,10,20.7,207.0
3014,2025-07-16,78,50,2,47.86,95.72
3015,2025-04-13,74,20,9,73.93,665.37
3016,2025-04-14,86,38,15,90.3,1354.5
3017,2025-01-10,94,15,16,83.34,1333.44
3018,2025-01-15,78,29,5,20.7,103.5
3019,2025-12-24,81,37,14,71.88,1006.32
3020,2025-05-10,5,44,20,50.09,1001.8
3021,2025-04-17,88,20,4,73.93,295.72
3022,2025-09-01,19,25,1,42.79,42.79
3023,2025-11-12,42,49,11,25.15,276.65
3024,2025-03-18,99,11,11,48.98,538.78
3025,2025-01-06,77,48,11,70.27,772.97
3026,2025-07-14,21,24,13,31.01,403.13
3027,2025-06-14,81,18,14,38.66,541.24
3028,2025-03-28,86,40,6,117.18,703.08
3029,2025-11-14,40,23,12,51.8,621.6
3030,2025-02-13,46,29,9,20.7,186.3
3031,2025-06-30,9,12,8,36.12,288.96
3032,2025-11-17,4,45,4,48.48,193.92
3033,2025-11-04,2,6,10,44.93,449.3
3034,2025-02-26,55,7,6,61.04,366.24
3035,2025-03-11,95,38,13,90.3,1173.9
3036,2025-08-23,33,15,20,83.34,1666.8
3037,2025-02-12,59,38,9,90.3,812.7
3038,2025-06-03,3,21,15,100.74,1511.1
3039,2025-05-11,87,3,4,51.44,205.76
3040,2025-05-18,75,40,17,117.18,1992.06
3041,2025-12-28,77,46,1,23.69,23.69
3042,2025-09-23,77,13,20,112.97,2259.4
3043,2025-07-29,8,2,5,83.64,418.2
3044,2025-05-22,8,6,9,44.93,404.37
3045,2025-03-08,43,25,20,42.79,855.8
3046,2025-07-28,10,22,12,109.61,1315.32
3047,2025-09-04,51,19,19,109.26,2075.94
3048,2025-10-30,40,20,18,73.93,1330.74
3049,2025-06-01,45,27,6,101.8,610.8
3050,2025-02-01,72,37,8,71.88,575.04
3051,2025-06-09,55,34,16,53.76,860.16
3052,2025-01-12,65,21,2,100.74,201.48
3053,2025-05-27,16,36,14,52.32,732.48
3054,2025-10-05,98,19,17,109.26,1857.42
3055,2025-09-13,50,31,13,61.74,802.62
3056,2025-09-09,86,38,11,90.3,993.3
3057,2025-12-28,20,49,10,25.15,251.5
3058,2025-11-10,60,2,18,83.64,1505.52
3059,2025-11-23,96,39,11,56.36,619.96
3060,2025-09-21,88,21,3,100.74,302.22
3061,2025-04-10,12,21,4,100.74,402.96
3062,2025-10-01,74,18,19,38.66,734.54
3063,2025-08-23,22,2,3,83.64,250.92
3064,2025-07-30,13,16,6,107.15,642.9
3065,2025-03-04,21,39,10,56.36,563.6
3066,2025-05-24,9,13,2,112.97,225.94
3067,2025-05-13,17,18,19,38.66,734.54
3068,2025-07-30,39,50,11,47.86,526.46
3069,2025-09-16,85,5,5,110.76,553.8
3070,2025-02-21,50,40,19,117.18,2226.42
3071,2025-07-17,86,36,7,52.32,366.24
3072,2025-10-10,37,17,3,100.37,301.11
3073,2025-04-04,77,29,10,20.7,207.0
3074,2025-06-20,43,41,3,116.24,348.72
3075,2025-02-06,48,35,20,114.29,2285.8
3076,2025-04-30,32,20,17,73.93,1256.81
3077,2025-12-24,39,45,9,48.48,436.32
3078,2025-11-30,12,42,6,45.18,271.08
3079,2025-04-15,60,31,18,61.74,1111.32
3080,2025-12-22,65,37,11,71.88,790.68
3081,2025-08-01,97,7,1,61.04,61.04
3082,2025-08-22,56,43,13,69.72,906.36
3083,2025-09-21,67,39,14,56.36,789.04
